ReportName,Query,TotalQueries,TotalDuplicateQueries,QueryLength,Category,IsDuplicate,ReportsUsingThisQuery,TablesCount,Tables,Joins,JoinKeys,Table/Column Mapping,Conditions
"DAREC016 - RCTG Requisition PDF_Metadata 4","SELECT
    ""REQUISITION0"".""contestnumber"" AS ""CONTESTNUMBER""
FROM
    ""taleo"".""requisition"" ""REQUISITION0"" 
GROUP BY 
    ""REQUISITION0"".""contestnumber"" 
ORDER BY 
    ""CONTESTNUMBER"" ASC NULLS LAST
","188","2","149","Simple","Yes","DAREC016 - RCTG Requisition PDF_Metadata 4|DAREC016 - RCTG Requisition PDF","1","taleo.requisition","","","taleo.requisition: contestnumber",""
"DAREC016 - RCTG Requisition PDF_Metadata 4","WITH 
""EMEVENTTYPEDESCRIPTION2"" AS 
    (
    SELECT
        ""emeventtypedescription"".""emeventtypeno"" AS ""EMEVENTTYPENO"", 
        ""emeventtypedescription"".""emeventtypedesc"" AS ""EMEVENTTYPEDESC""
    FROM
        ""taleo"".""emeventtypedescription"" 
    WHERE 
        ""emeventtypedescription"".""locale"" = varchar 'en'
    ), 
""HEHISTORYEVENTMESSAGEDESC4"" AS 
    (
    SELECT
        ""hehistoryeventmessagedesc"".""emeventtypeno"" AS ""EMEVENTTYPENO"", 
        ""hehistoryeventmessagedesc"".""locale"" AS ""LOCALE"", 
        ""hehistoryeventmessagedesc"".""hehistoryeventmessagedesc"" AS ""HEHISTORYEVENTMESSAGEDESC"", 
        ""hehistoryeventmessagedesc"".""rowcreationdate"" AS ""ROWCREATIONDATE"", 
        ""hehistoryeventmessagedesc"".""rowlastmodifieddate"" AS ""ROWLASTMODIFIEDDATE""
    FROM
        ""taleo"".""hehistoryeventmessagedesc""
    )
SELECT
    ""ps_hehistoryevent_jdo"".""creationdate"" AS ""CREATIONDATE"", 
    ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPEDESC"" AS ""EMEVENTTYPEDESC"", 
    replace(replace(replace(replace(""HEHISTORYEVENTMESSAGEDESC4"".""HEHISTORYEVENTMESSAGEDESC"", varchar '{0}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue1"", varchar ' ')), varchar '{1}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue2"", varchar ' ')), varchar '{2}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue3"", varchar ' ')), varchar '{3}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue4"", varchar ' ')) AS ""HEHISTORYEVENTMESSAGEDESC"", 
    ""ps_hehistoryevent_jdo"".""originatorcomment"" AS ""ORIGINATORCOMMENT"", 
    ""ps_hehistoryevent_jdo"".""originatorname"" AS ""ORIGINATORNAME""
FROM
    ""taleo"".""requisition"" ""REQUISITION0""
        LEFT OUTER JOIN 
        ""taleo"".""ps_hehistoryevent_jdo"" ""ps_hehistoryevent_jdo""
            INNER JOIN ""EMEVENTTYPEDESCRIPTION2""
            ON ""ps_hehistoryevent_jdo"".""emeventtypeno"" = ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPENO""
                INNER JOIN ""HEHISTORYEVENTMESSAGEDESC4""
                ON ""ps_hehistoryevent_jdo"".""emeventtypeno"" = ""HEHISTORYEVENTMESSAGEDESC4"".""EMEVENTTYPENO""
                    INNER JOIN ""taleo"".""ps_hehistoryeventparameter_jdo"" ""ps_hehistoryeventparameter_jdo""
                    ON ""ps_hehistoryevent_jdo"".""hehistoryeventno"" = ""ps_hehistoryeventparameter_jdo"".""hehistoryeventno""
        ON ""REQUISITION0"".""requisitionno"" = ""ps_hehistoryevent_jdo"".""hehistsubj_entityno"" 
WHERE 
    ""HEHISTORYEVENTMESSAGEDESC4"".""LOCALE"" = varchar 'en' AND
    ""REQUISITION0"".""contestnumber"" = ?
GROUP BY 
    ""ps_hehistoryevent_jdo"".""creationdate"", 
    ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPEDESC"", 
    replace(replace(replace(replace(""HEHISTORYEVENTMESSAGEDESC4"".""HEHISTORYEVENTMESSAGEDESC"", varchar '{0}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue1"", varchar ' ')), varchar '{1}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue2"", varchar ' ')), varchar '{2}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue3"", varchar ' ')), varchar '{3}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue4"", varchar ' ')), 
    ""ps_hehistoryevent_jdo"".""originatorcomment"", 
    ""ps_hehistoryevent_jdo"".""originatorname"" 
ORDER BY 
    ""CREATIONDATE"" DESC NULLS LAST","188","2","2447","Complex","Yes","DAREC016 - RCTG Requisition PDF_Metadata 4|DAREC016 - RCTG Requisition PDF","7","taleo.requisition
taleo.ps_hehistoryevent_jdo
EMEVENTTYPEDESCRIPTION2
HEHISTORYEVENTMESSAGEDESC4
taleo.ps_hehistoryeventparameter_jdo
taleo.emeventtypedescription
taleo.hehistoryeventmessagedesc","taleo.requisition LEFT OUTER JOIN taleo.ps_hehistoryeventparameter_jdo
HEHISTORYEVENTMESSAGEDESC4 INNER JOIN taleo.ps_hehistoryeventparameter_jdo
EMEVENTTYPEDESCRIPTION2 INNER JOIN HEHISTORYEVENTMESSAGEDESC4
taleo.ps_hehistoryevent_jdo INNER JOIN EMEVENTTYPEDESCRIPTION2","REQUISITION0.requisitionno = ps_hehistoryevent_jdo.hehistsubj_entityno
ps_hehistoryevent_jdo.hehistoryeventno = ps_hehistoryeventparameter_jdo.hehistoryeventno
ps_hehistoryevent_jdo.emeventtypeno = HEHISTORYEVENTMESSAGEDESC4.EMEVENTTYPENO
ps_hehistoryevent_jdo.emeventtypeno = EMEVENTTYPEDESCRIPTION2.EMEVENTTYPENO","taleo.ps_hehistoryevent_jdo: emeventtypeno, hehistoryeventno, hehistsubj_entityno, creationdate, originatorcomment, originatorname
EMEVENTTYPEDESCRIPTION2: EMEVENTTYPENO, EMEVENTTYPEDESC
HEHISTORYEVENTMESSAGEDESC4: EMEVENTTYPENO, LOCALE, HEHISTORYEVENTMESSAGEDESC
taleo.ps_hehistoryeventparameter_jdo: hehistoryeventno, stringvalue1, stringvalue2, stringvalue3, stringvalue4
taleo.requisition: requisitionno, contestnumber
taleo.emeventtypedescription: locale","taleo.ps_hehistoryevent_jdo.emeventtypeno = EMEVENTTYPEDESCRIPTION2.EMEVENTTYPENO
taleo.ps_hehistoryevent_jdo.emeventtypeno = HEHISTORYEVENTMESSAGEDESC4.EMEVENTTYPENO
taleo.ps_hehistoryevent_jdo.hehistoryeventno = taleo.ps_hehistoryeventparameter_jdo.hehistoryeventno
taleo.requisition.requisitionno = taleo.ps_hehistoryevent_jdo.hehistsubj_entityno
HEHISTORYEVENTMESSAGEDESC4.LOCALE = 'en'
taleo.requisition.contestnumber = @P1
taleo.emeventtypedescription.locale = 'en'"
"DAREC016 - RCTG Requisition PDF_Metadata 4","WITH 
""EMEVENTTYPEDESCRIPTION2"" AS 
    (
    SELECT
        ""emeventtypedescription"".""emeventtypeno"" AS ""EMEVENTTYPENO"", 
        ""emeventtypedescription"".""emeventtypedesc"" AS ""EMEVENTTYPEDESC""
    FROM
        ""taleo"".""emeventtypedescription"" 
    WHERE 
        ""emeventtypedescription"".""locale"" = varchar 'en'
    ), 
""HEHISTORYEVENTMESSAGEDESC4"" AS 
    (
    SELECT
        ""hehistoryeventmessagedesc"".""emeventtypeno"" AS ""EMEVENTTYPENO"", 
        ""hehistoryeventmessagedesc"".""locale"" AS ""LOCALE"", 
        ""hehistoryeventmessagedesc"".""hehistoryeventmessagedesc"" AS ""HEHISTORYEVENTMESSAGEDESC"", 
        ""hehistoryeventmessagedesc"".""rowcreationdate"" AS ""ROWCREATIONDATE"", 
        ""hehistoryeventmessagedesc"".""rowlastmodifieddate"" AS ""ROWLASTMODIFIEDDATE""
    FROM
        ""taleo"".""hehistoryeventmessagedesc""
    )
SELECT
    ""ps_hehistoryevent_jdo"".""creationdate"" AS ""CREATIONDATE"", 
    ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPEDESC"" AS ""EMEVENTTYPEDESC"", 
    replace(replace(replace(replace(""HEHISTORYEVENTMESSAGEDESC4"".""HEHISTORYEVENTMESSAGEDESC"", varchar '{0}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue1"", varchar ' ')), varchar '{1}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue2"", varchar ' ')), varchar '{2}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue3"", varchar ' ')), varchar '{3}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue4"", varchar ' ')) AS ""HEHISTORYEVENTMESSAGEDESC"", 
    ""ps_hehistoryevent_jdo"".""originatorcomment"" AS ""ORIGINATORCOMMENT"", 
    ""ps_hehistoryevent_jdo"".""originatorname"" AS ""ORIGINATORNAME""
FROM
    ""taleo"".""requisition"" ""REQUISITION0""
        LEFT OUTER JOIN 
        ""taleo"".""ps_hehistoryevent_jdo"" ""ps_hehistoryevent_jdo""
            INNER JOIN ""EMEVENTTYPEDESCRIPTION2""
            ON ""ps_hehistoryevent_jdo"".""emeventtypeno"" = ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPENO""
                INNER JOIN ""HEHISTORYEVENTMESSAGEDESC4""
                ON ""ps_hehistoryevent_jdo"".""emeventtypeno"" = ""HEHISTORYEVENTMESSAGEDESC4"".""EMEVENTTYPENO""
                    INNER JOIN ""taleo"".""ps_hehistoryeventparameter_jdo"" ""ps_hehistoryeventparameter_jdo""
                    ON ""ps_hehistoryevent_jdo"".""hehistoryeventno"" = ""ps_hehistoryeventparameter_jdo"".""hehistoryeventno""
        ON ""REQUISITION0"".""requisitionno"" = ""ps_hehistoryevent_jdo"".""hehistsubj_entityno"" 
WHERE 
    ""HEHISTORYEVENTMESSAGEDESC4"".""LOCALE"" = varchar 'en' AND
    ""REQUISITION0"".""contestnumber"" = ?
GROUP BY 
    ""ps_hehistoryevent_jdo"".""creationdate"", 
    ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPEDESC"", 
    replace(replace(replace(replace(""HEHISTORYEVENTMESSAGEDESC4"".""HEHISTORYEVENTMESSAGEDESC"", varchar '{0}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue1"", varchar ' ')), varchar '{1}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue2"", varchar ' ')), varchar '{2}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue3"", varchar ' ')), varchar '{3}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue4"", varchar ' ')), 
    ""ps_hehistoryevent_jdo"".""originatorcomment"", 
    ""ps_hehistoryevent_jdo"".""originatorname"" 
ORDER BY 
    ""CREATIONDATE"" DESC NULLS LAST","188","2","2447","Complex","Yes","DAREC016 - RCTG Requisition PDF_Metadata 4|DAREC016 - RCTG Requisition PDF","7","taleo.requisition
taleo.ps_hehistoryevent_jdo
EMEVENTTYPEDESCRIPTION2
HEHISTORYEVENTMESSAGEDESC4
taleo.ps_hehistoryeventparameter_jdo
taleo.emeventtypedescription
taleo.hehistoryeventmessagedesc","taleo.requisition LEFT OUTER JOIN taleo.ps_hehistoryeventparameter_jdo
HEHISTORYEVENTMESSAGEDESC4 INNER JOIN taleo.ps_hehistoryeventparameter_jdo
EMEVENTTYPEDESCRIPTION2 INNER JOIN HEHISTORYEVENTMESSAGEDESC4
taleo.ps_hehistoryevent_jdo INNER JOIN EMEVENTTYPEDESCRIPTION2","REQUISITION0.requisitionno = ps_hehistoryevent_jdo.hehistsubj_entityno
ps_hehistoryevent_jdo.hehistoryeventno = ps_hehistoryeventparameter_jdo.hehistoryeventno
ps_hehistoryevent_jdo.emeventtypeno = HEHISTORYEVENTMESSAGEDESC4.EMEVENTTYPENO
ps_hehistoryevent_jdo.emeventtypeno = EMEVENTTYPEDESCRIPTION2.EMEVENTTYPENO","taleo.ps_hehistoryevent_jdo: emeventtypeno, hehistoryeventno, hehistsubj_entityno, creationdate, originatorcomment, originatorname
EMEVENTTYPEDESCRIPTION2: EMEVENTTYPENO, EMEVENTTYPEDESC
HEHISTORYEVENTMESSAGEDESC4: EMEVENTTYPENO, LOCALE, HEHISTORYEVENTMESSAGEDESC
taleo.ps_hehistoryeventparameter_jdo: hehistoryeventno, stringvalue1, stringvalue2, stringvalue3, stringvalue4
taleo.requisition: requisitionno, contestnumber
taleo.emeventtypedescription: locale","taleo.ps_hehistoryevent_jdo.emeventtypeno = EMEVENTTYPEDESCRIPTION2.EMEVENTTYPENO
taleo.ps_hehistoryevent_jdo.emeventtypeno = HEHISTORYEVENTMESSAGEDESC4.EMEVENTTYPENO
taleo.ps_hehistoryevent_jdo.hehistoryeventno = taleo.ps_hehistoryeventparameter_jdo.hehistoryeventno
taleo.requisition.requisitionno = taleo.ps_hehistoryevent_jdo.hehistsubj_entityno
HEHISTORYEVENTMESSAGEDESC4.LOCALE = 'en'
taleo.requisition.contestnumber = @P1
taleo.emeventtypedescription.locale = 'en'"
"DAREC016 - RCTG Requisition PDF_Metadata 4","WITH 
""EMEVENTTYPEDESCRIPTION2"" AS 
    (
    SELECT
        ""emeventtypedescription"".""emeventtypeno"" AS ""EMEVENTTYPENO"", 
        ""emeventtypedescription"".""emeventtypedesc"" AS ""EMEVENTTYPEDESC""
    FROM
        ""taleo"".""emeventtypedescription"" 
    WHERE 
        ""emeventtypedescription"".""locale"" = varchar 'en'
    ), 
""HEHISTORYEVENTMESSAGEDESC4"" AS 
    (
    SELECT
        ""hehistoryeventmessagedesc"".""emeventtypeno"" AS ""EMEVENTTYPENO"", 
        ""hehistoryeventmessagedesc"".""locale"" AS ""LOCALE"", 
        ""hehistoryeventmessagedesc"".""hehistoryeventmessagedesc"" AS ""HEHISTORYEVENTMESSAGEDESC"", 
        ""hehistoryeventmessagedesc"".""rowcreationdate"" AS ""ROWCREATIONDATE"", 
        ""hehistoryeventmessagedesc"".""rowlastmodifieddate"" AS ""ROWLASTMODIFIEDDATE""
    FROM
        ""taleo"".""hehistoryeventmessagedesc""
    )
SELECT
    ""ps_hehistoryevent_jdo"".""creationdate"" AS ""CREATIONDATE"", 
    ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPEDESC"" AS ""EMEVENTTYPEDESC"", 
    replace(replace(replace(replace(""HEHISTORYEVENTMESSAGEDESC4"".""HEHISTORYEVENTMESSAGEDESC"", varchar '{0}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue1"", varchar ' ')), varchar '{1}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue2"", varchar ' ')), varchar '{2}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue3"", varchar ' ')), varchar '{3}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue4"", varchar ' ')) AS ""HEHISTORYEVENTMESSAGEDESC"", 
    ""ps_hehistoryevent_jdo"".""originatorcomment"" AS ""ORIGINATORCOMMENT"", 
    ""ps_hehistoryevent_jdo"".""originatorname"" AS ""ORIGINATORNAME""
FROM
    ""taleo"".""requisition"" ""REQUISITION0""
        LEFT OUTER JOIN 
        ""taleo"".""ps_hehistoryevent_jdo"" ""ps_hehistoryevent_jdo""
            INNER JOIN ""EMEVENTTYPEDESCRIPTION2""
            ON ""ps_hehistoryevent_jdo"".""emeventtypeno"" = ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPENO""
                INNER JOIN ""HEHISTORYEVENTMESSAGEDESC4""
                ON ""ps_hehistoryevent_jdo"".""emeventtypeno"" = ""HEHISTORYEVENTMESSAGEDESC4"".""EMEVENTTYPENO""
                    INNER JOIN ""taleo"".""ps_hehistoryeventparameter_jdo"" ""ps_hehistoryeventparameter_jdo""
                    ON ""ps_hehistoryevent_jdo"".""hehistoryeventno"" = ""ps_hehistoryeventparameter_jdo"".""hehistoryeventno""
        ON ""REQUISITION0"".""requisitionno"" = ""ps_hehistoryevent_jdo"".""hehistsubj_entityno"" 
WHERE 
    ""HEHISTORYEVENTMESSAGEDESC4"".""LOCALE"" = varchar 'en' AND
    ""REQUISITION0"".""contestnumber"" = ?
GROUP BY 
    ""ps_hehistoryevent_jdo"".""creationdate"", 
    ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPEDESC"", 
    replace(replace(replace(replace(""HEHISTORYEVENTMESSAGEDESC4"".""HEHISTORYEVENTMESSAGEDESC"", varchar '{0}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue1"", varchar ' ')), varchar '{1}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue2"", varchar ' ')), varchar '{2}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue3"", varchar ' ')), varchar '{3}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue4"", varchar ' ')), 
    ""ps_hehistoryevent_jdo"".""originatorcomment"", 
    ""ps_hehistoryevent_jdo"".""originatorname"" 
ORDER BY 
    ""CREATIONDATE"" DESC NULLS LAST","188","2","2447","Complex","Yes","DAREC016 - RCTG Requisition PDF_Metadata 4|DAREC016 - RCTG Requisition PDF","7","taleo.requisition
taleo.ps_hehistoryevent_jdo
EMEVENTTYPEDESCRIPTION2
HEHISTORYEVENTMESSAGEDESC4
taleo.ps_hehistoryeventparameter_jdo
taleo.emeventtypedescription
taleo.hehistoryeventmessagedesc","taleo.requisition LEFT OUTER JOIN taleo.ps_hehistoryeventparameter_jdo
HEHISTORYEVENTMESSAGEDESC4 INNER JOIN taleo.ps_hehistoryeventparameter_jdo
EMEVENTTYPEDESCRIPTION2 INNER JOIN HEHISTORYEVENTMESSAGEDESC4
taleo.ps_hehistoryevent_jdo INNER JOIN EMEVENTTYPEDESCRIPTION2","REQUISITION0.requisitionno = ps_hehistoryevent_jdo.hehistsubj_entityno
ps_hehistoryevent_jdo.hehistoryeventno = ps_hehistoryeventparameter_jdo.hehistoryeventno
ps_hehistoryevent_jdo.emeventtypeno = HEHISTORYEVENTMESSAGEDESC4.EMEVENTTYPENO
ps_hehistoryevent_jdo.emeventtypeno = EMEVENTTYPEDESCRIPTION2.EMEVENTTYPENO","taleo.ps_hehistoryevent_jdo: emeventtypeno, hehistoryeventno, hehistsubj_entityno, creationdate, originatorcomment, originatorname
EMEVENTTYPEDESCRIPTION2: EMEVENTTYPENO, EMEVENTTYPEDESC
HEHISTORYEVENTMESSAGEDESC4: EMEVENTTYPENO, LOCALE, HEHISTORYEVENTMESSAGEDESC
taleo.ps_hehistoryeventparameter_jdo: hehistoryeventno, stringvalue1, stringvalue2, stringvalue3, stringvalue4
taleo.requisition: requisitionno, contestnumber
taleo.emeventtypedescription: locale","taleo.ps_hehistoryevent_jdo.emeventtypeno = EMEVENTTYPEDESCRIPTION2.EMEVENTTYPENO
taleo.ps_hehistoryevent_jdo.emeventtypeno = HEHISTORYEVENTMESSAGEDESC4.EMEVENTTYPENO
taleo.ps_hehistoryevent_jdo.hehistoryeventno = taleo.ps_hehistoryeventparameter_jdo.hehistoryeventno
taleo.requisition.requisitionno = taleo.ps_hehistoryevent_jdo.hehistsubj_entityno
HEHISTORYEVENTMESSAGEDESC4.LOCALE = 'en'
taleo.requisition.contestnumber = @P1
taleo.emeventtypedescription.locale = 'en'"
"DAREC016 - RCTG Requisition PDF_Metadata 4","WITH 
""EMEVENTTYPEDESCRIPTION2"" AS 
    (
    SELECT
        ""emeventtypedescription"".""emeventtypeno"" AS ""EMEVENTTYPENO"", 
        ""emeventtypedescription"".""emeventtypedesc"" AS ""EMEVENTTYPEDESC""
    FROM
        ""taleo"".""emeventtypedescription"" 
    WHERE 
        ""emeventtypedescription"".""locale"" = varchar 'en'
    ), 
""HEHISTORYEVENTMESSAGEDESC4"" AS 
    (
    SELECT
        ""hehistoryeventmessagedesc"".""emeventtypeno"" AS ""EMEVENTTYPENO"", 
        ""hehistoryeventmessagedesc"".""locale"" AS ""LOCALE"", 
        ""hehistoryeventmessagedesc"".""hehistoryeventmessagedesc"" AS ""HEHISTORYEVENTMESSAGEDESC"", 
        ""hehistoryeventmessagedesc"".""rowcreationdate"" AS ""ROWCREATIONDATE"", 
        ""hehistoryeventmessagedesc"".""rowlastmodifieddate"" AS ""ROWLASTMODIFIEDDATE""
    FROM
        ""taleo"".""hehistoryeventmessagedesc""
    )
SELECT
    ""ps_hehistoryevent_jdo"".""creationdate"" AS ""CREATIONDATE"", 
    ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPEDESC"" AS ""EMEVENTTYPEDESC"", 
    replace(replace(replace(replace(""HEHISTORYEVENTMESSAGEDESC4"".""HEHISTORYEVENTMESSAGEDESC"", varchar '{0}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue1"", varchar ' ')), varchar '{1}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue2"", varchar ' ')), varchar '{2}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue3"", varchar ' ')), varchar '{3}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue4"", varchar ' ')) AS ""HEHISTORYEVENTMESSAGEDESC"", 
    ""ps_hehistoryevent_jdo"".""originatorcomment"" AS ""ORIGINATORCOMMENT"", 
    ""ps_hehistoryevent_jdo"".""originatorname"" AS ""ORIGINATORNAME""
FROM
    ""taleo"".""requisition"" ""REQUISITION0""
        LEFT OUTER JOIN 
        ""taleo"".""ps_hehistoryevent_jdo"" ""ps_hehistoryevent_jdo""
            INNER JOIN ""EMEVENTTYPEDESCRIPTION2""
            ON ""ps_hehistoryevent_jdo"".""emeventtypeno"" = ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPENO""
                INNER JOIN ""HEHISTORYEVENTMESSAGEDESC4""
                ON ""ps_hehistoryevent_jdo"".""emeventtypeno"" = ""HEHISTORYEVENTMESSAGEDESC4"".""EMEVENTTYPENO""
                    INNER JOIN ""taleo"".""ps_hehistoryeventparameter_jdo"" ""ps_hehistoryeventparameter_jdo""
                    ON ""ps_hehistoryevent_jdo"".""hehistoryeventno"" = ""ps_hehistoryeventparameter_jdo"".""hehistoryeventno""
        ON ""REQUISITION0"".""requisitionno"" = ""ps_hehistoryevent_jdo"".""hehistsubj_entityno"" 
WHERE 
    ""HEHISTORYEVENTMESSAGEDESC4"".""LOCALE"" = varchar 'en' AND
    ""REQUISITION0"".""contestnumber"" = ?
GROUP BY 
    ""ps_hehistoryevent_jdo"".""creationdate"", 
    ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPEDESC"", 
    replace(replace(replace(replace(""HEHISTORYEVENTMESSAGEDESC4"".""HEHISTORYEVENTMESSAGEDESC"", varchar '{0}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue1"", varchar ' ')), varchar '{1}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue2"", varchar ' ')), varchar '{2}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue3"", varchar ' ')), varchar '{3}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue4"", varchar ' ')), 
    ""ps_hehistoryevent_jdo"".""originatorcomment"", 
    ""ps_hehistoryevent_jdo"".""originatorname"" 
ORDER BY 
    ""CREATIONDATE"" DESC NULLS LAST","188","2","2447","Complex","Yes","DAREC016 - RCTG Requisition PDF_Metadata 4|DAREC016 - RCTG Requisition PDF","7","taleo.requisition
taleo.ps_hehistoryevent_jdo
EMEVENTTYPEDESCRIPTION2
HEHISTORYEVENTMESSAGEDESC4
taleo.ps_hehistoryeventparameter_jdo
taleo.emeventtypedescription
taleo.hehistoryeventmessagedesc","taleo.requisition LEFT OUTER JOIN taleo.ps_hehistoryeventparameter_jdo
HEHISTORYEVENTMESSAGEDESC4 INNER JOIN taleo.ps_hehistoryeventparameter_jdo
EMEVENTTYPEDESCRIPTION2 INNER JOIN HEHISTORYEVENTMESSAGEDESC4
taleo.ps_hehistoryevent_jdo INNER JOIN EMEVENTTYPEDESCRIPTION2","REQUISITION0.requisitionno = ps_hehistoryevent_jdo.hehistsubj_entityno
ps_hehistoryevent_jdo.hehistoryeventno = ps_hehistoryeventparameter_jdo.hehistoryeventno
ps_hehistoryevent_jdo.emeventtypeno = HEHISTORYEVENTMESSAGEDESC4.EMEVENTTYPENO
ps_hehistoryevent_jdo.emeventtypeno = EMEVENTTYPEDESCRIPTION2.EMEVENTTYPENO","taleo.ps_hehistoryevent_jdo: emeventtypeno, hehistoryeventno, hehistsubj_entityno, creationdate, originatorcomment, originatorname
EMEVENTTYPEDESCRIPTION2: EMEVENTTYPENO, EMEVENTTYPEDESC
HEHISTORYEVENTMESSAGEDESC4: EMEVENTTYPENO, LOCALE, HEHISTORYEVENTMESSAGEDESC
taleo.ps_hehistoryeventparameter_jdo: hehistoryeventno, stringvalue1, stringvalue2, stringvalue3, stringvalue4
taleo.requisition: requisitionno, contestnumber
taleo.emeventtypedescription: locale","taleo.ps_hehistoryevent_jdo.emeventtypeno = EMEVENTTYPEDESCRIPTION2.EMEVENTTYPENO
taleo.ps_hehistoryevent_jdo.emeventtypeno = HEHISTORYEVENTMESSAGEDESC4.EMEVENTTYPENO
taleo.ps_hehistoryevent_jdo.hehistoryeventno = taleo.ps_hehistoryeventparameter_jdo.hehistoryeventno
taleo.requisition.requisitionno = taleo.ps_hehistoryevent_jdo.hehistsubj_entityno
HEHISTORYEVENTMESSAGEDESC4.LOCALE = 'en'
taleo.requisition.contestnumber = @P1
taleo.emeventtypedescription.locale = 'en'"
