ReportName,DataSourceName,DatasetDataSourceName,ConnectionString,DataProvider,IntegratedSecurity,DataSetName,CommandType,Query,QueryParameters,DatasetFilters,FieldName,FieldDataType,DataField,IsCalculatedField,CalculatedFieldExpression,ReportParameters,ReportParameterDataType
"DAREC016 - RCTG Requisition PDF","Data","Data","Dsn=cigna_p01012r3","ODBC","true","prompt_query","Text","SELECT
    ""REQUISITION0"".""contestnumber"" AS ""CONTESTNUMBER""
FROM
    ""taleo"".""requisition"" ""REQUISITION0"" 
GROUP BY 
    ""REQUISITION0"".""contestnumber"" 
ORDER BY 
    ""CONTESTNUMBER"" ASC NULLS LAST
","","","CONTESTNUMBER","System.String","CONTESTNUMBER","False","","contest_id","String"
"DAREC016 - RCTG Requisition PDF","Data","Data","Dsn=cigna_p01012r3","ODBC","true","history","Text","WITH 
""EMEVENTTYPEDESCRIPTION2"" AS 
    (
    SELECT
        ""emeventtypedescription"".""emeventtypeno"" AS ""EMEVENTTYPENO"", 
        ""emeventtypedescription"".""emeventtypedesc"" AS ""EMEVENTTYPEDESC""
    FROM
        ""taleo"".""emeventtypedescription"" 
    WHERE 
        ""emeventtypedescription"".""locale"" = varchar 'en'
    ), 
""HEHISTORYEVENTMESSAGEDESC4"" AS 
    (
    SELECT
        ""hehistoryeventmessagedesc"".""emeventtypeno"" AS ""EMEVENTTYPENO"", 
        ""hehistoryeventmessagedesc"".""locale"" AS ""LOCALE"", 
        ""hehistoryeventmessagedesc"".""hehistoryeventmessagedesc"" AS ""HEHISTORYEVENTMESSAGEDESC"", 
        ""hehistoryeventmessagedesc"".""rowcreationdate"" AS ""ROWCREATIONDATE"", 
        ""hehistoryeventmessagedesc"".""rowlastmodifieddate"" AS ""ROWLASTMODIFIEDDATE""
    FROM
        ""taleo"".""hehistoryeventmessagedesc""
    )
SELECT
    ""ps_hehistoryevent_jdo"".""creationdate"" AS ""CREATIONDATE"", 
    ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPEDESC"" AS ""EMEVENTTYPEDESC"", 
    replace(replace(replace(replace(""HEHISTORYEVENTMESSAGEDESC4"".""HEHISTORYEVENTMESSAGEDESC"", varchar '{0}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue1"", varchar ' ')), varchar '{1}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue2"", varchar ' ')), varchar '{2}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue3"", varchar ' ')), varchar '{3}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue4"", varchar ' ')) AS ""HEHISTORYEVENTMESSAGEDESC"", 
    ""ps_hehistoryevent_jdo"".""originatorcomment"" AS ""ORIGINATORCOMMENT"", 
    ""ps_hehistoryevent_jdo"".""originatorname"" AS ""ORIGINATORNAME""
FROM
    ""taleo"".""requisition"" ""REQUISITION0""
        LEFT OUTER JOIN 
        ""taleo"".""ps_hehistoryevent_jdo"" ""ps_hehistoryevent_jdo""
            INNER JOIN ""EMEVENTTYPEDESCRIPTION2""
            ON ""ps_hehistoryevent_jdo"".""emeventtypeno"" = ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPENO""
                INNER JOIN ""HEHISTORYEVENTMESSAGEDESC4""
                ON ""ps_hehistoryevent_jdo"".""emeventtypeno"" = ""HEHISTORYEVENTMESSAGEDESC4"".""EMEVENTTYPENO""
                    INNER JOIN ""taleo"".""ps_hehistoryeventparameter_jdo"" ""ps_hehistoryeventparameter_jdo""
                    ON ""ps_hehistoryevent_jdo"".""hehistoryeventno"" = ""ps_hehistoryeventparameter_jdo"".""hehistoryeventno""
        ON ""REQUISITION0"".""requisitionno"" = ""ps_hehistoryevent_jdo"".""hehistsubj_entityno"" 
WHERE 
    ""HEHISTORYEVENTMESSAGEDESC4"".""LOCALE"" = varchar 'en' AND
    ""REQUISITION0"".""contestnumber"" = ?
GROUP BY 
    ""ps_hehistoryevent_jdo"".""creationdate"", 
    ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPEDESC"", 
    replace(replace(replace(replace(""HEHISTORYEVENTMESSAGEDESC4"".""HEHISTORYEVENTMESSAGEDESC"", varchar '{0}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue1"", varchar ' ')), varchar '{1}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue2"", varchar ' ')), varchar '{2}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue3"", varchar ' ')), varchar '{3}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue4"", varchar ' ')), 
    ""ps_hehistoryevent_jdo"".""originatorcomment"", 
    ""ps_hehistoryevent_jdo"".""originatorname"" 
ORDER BY 
    ""CREATIONDATE"" DESC NULLS LAST","?:=Parameters!contest_id.Value","","CREATIONDATE","System.DateTime","CREATIONDATE","False","","contest_id","String"
"DAREC016 - RCTG Requisition PDF","Data","Data","Dsn=cigna_p01012r3","ODBC","true","history","Text","WITH 
""EMEVENTTYPEDESCRIPTION2"" AS 
    (
    SELECT
        ""emeventtypedescription"".""emeventtypeno"" AS ""EMEVENTTYPENO"", 
        ""emeventtypedescription"".""emeventtypedesc"" AS ""EMEVENTTYPEDESC""
    FROM
        ""taleo"".""emeventtypedescription"" 
    WHERE 
        ""emeventtypedescription"".""locale"" = varchar 'en'
    ), 
""HEHISTORYEVENTMESSAGEDESC4"" AS 
    (
    SELECT
        ""hehistoryeventmessagedesc"".""emeventtypeno"" AS ""EMEVENTTYPENO"", 
        ""hehistoryeventmessagedesc"".""locale"" AS ""LOCALE"", 
        ""hehistoryeventmessagedesc"".""hehistoryeventmessagedesc"" AS ""HEHISTORYEVENTMESSAGEDESC"", 
        ""hehistoryeventmessagedesc"".""rowcreationdate"" AS ""ROWCREATIONDATE"", 
        ""hehistoryeventmessagedesc"".""rowlastmodifieddate"" AS ""ROWLASTMODIFIEDDATE""
    FROM
        ""taleo"".""hehistoryeventmessagedesc""
    )
SELECT
    ""ps_hehistoryevent_jdo"".""creationdate"" AS ""CREATIONDATE"", 
    ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPEDESC"" AS ""EMEVENTTYPEDESC"", 
    replace(replace(replace(replace(""HEHISTORYEVENTMESSAGEDESC4"".""HEHISTORYEVENTMESSAGEDESC"", varchar '{0}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue1"", varchar ' ')), varchar '{1}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue2"", varchar ' ')), varchar '{2}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue3"", varchar ' ')), varchar '{3}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue4"", varchar ' ')) AS ""HEHISTORYEVENTMESSAGEDESC"", 
    ""ps_hehistoryevent_jdo"".""originatorcomment"" AS ""ORIGINATORCOMMENT"", 
    ""ps_hehistoryevent_jdo"".""originatorname"" AS ""ORIGINATORNAME""
FROM
    ""taleo"".""requisition"" ""REQUISITION0""
        LEFT OUTER JOIN 
        ""taleo"".""ps_hehistoryevent_jdo"" ""ps_hehistoryevent_jdo""
            INNER JOIN ""EMEVENTTYPEDESCRIPTION2""
            ON ""ps_hehistoryevent_jdo"".""emeventtypeno"" = ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPENO""
                INNER JOIN ""HEHISTORYEVENTMESSAGEDESC4""
                ON ""ps_hehistoryevent_jdo"".""emeventtypeno"" = ""HEHISTORYEVENTMESSAGEDESC4"".""EMEVENTTYPENO""
                    INNER JOIN ""taleo"".""ps_hehistoryeventparameter_jdo"" ""ps_hehistoryeventparameter_jdo""
                    ON ""ps_hehistoryevent_jdo"".""hehistoryeventno"" = ""ps_hehistoryeventparameter_jdo"".""hehistoryeventno""
        ON ""REQUISITION0"".""requisitionno"" = ""ps_hehistoryevent_jdo"".""hehistsubj_entityno"" 
WHERE 
    ""HEHISTORYEVENTMESSAGEDESC4"".""LOCALE"" = varchar 'en' AND
    ""REQUISITION0"".""contestnumber"" = ?
GROUP BY 
    ""ps_hehistoryevent_jdo"".""creationdate"", 
    ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPEDESC"", 
    replace(replace(replace(replace(""HEHISTORYEVENTMESSAGEDESC4"".""HEHISTORYEVENTMESSAGEDESC"", varchar '{0}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue1"", varchar ' ')), varchar '{1}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue2"", varchar ' ')), varchar '{2}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue3"", varchar ' ')), varchar '{3}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue4"", varchar ' ')), 
    ""ps_hehistoryevent_jdo"".""originatorcomment"", 
    ""ps_hehistoryevent_jdo"".""originatorname"" 
ORDER BY 
    ""CREATIONDATE"" DESC NULLS LAST","?:=Parameters!contest_id.Value","","EMEVENTTYPEDESC","System.String","EMEVENTTYPEDESC","False","","contest_id","String"
"DAREC016 - RCTG Requisition PDF","Data","Data","Dsn=cigna_p01012r3","ODBC","true","history","Text","WITH 
""EMEVENTTYPEDESCRIPTION2"" AS 
    (
    SELECT
        ""emeventtypedescription"".""emeventtypeno"" AS ""EMEVENTTYPENO"", 
        ""emeventtypedescription"".""emeventtypedesc"" AS ""EMEVENTTYPEDESC""
    FROM
        ""taleo"".""emeventtypedescription"" 
    WHERE 
        ""emeventtypedescription"".""locale"" = varchar 'en'
    ), 
""HEHISTORYEVENTMESSAGEDESC4"" AS 
    (
    SELECT
        ""hehistoryeventmessagedesc"".""emeventtypeno"" AS ""EMEVENTTYPENO"", 
        ""hehistoryeventmessagedesc"".""locale"" AS ""LOCALE"", 
        ""hehistoryeventmessagedesc"".""hehistoryeventmessagedesc"" AS ""HEHISTORYEVENTMESSAGEDESC"", 
        ""hehistoryeventmessagedesc"".""rowcreationdate"" AS ""ROWCREATIONDATE"", 
        ""hehistoryeventmessagedesc"".""rowlastmodifieddate"" AS ""ROWLASTMODIFIEDDATE""
    FROM
        ""taleo"".""hehistoryeventmessagedesc""
    )
SELECT
    ""ps_hehistoryevent_jdo"".""creationdate"" AS ""CREATIONDATE"", 
    ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPEDESC"" AS ""EMEVENTTYPEDESC"", 
    replace(replace(replace(replace(""HEHISTORYEVENTMESSAGEDESC4"".""HEHISTORYEVENTMESSAGEDESC"", varchar '{0}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue1"", varchar ' ')), varchar '{1}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue2"", varchar ' ')), varchar '{2}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue3"", varchar ' ')), varchar '{3}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue4"", varchar ' ')) AS ""HEHISTORYEVENTMESSAGEDESC"", 
    ""ps_hehistoryevent_jdo"".""originatorcomment"" AS ""ORIGINATORCOMMENT"", 
    ""ps_hehistoryevent_jdo"".""originatorname"" AS ""ORIGINATORNAME""
FROM
    ""taleo"".""requisition"" ""REQUISITION0""
        LEFT OUTER JOIN 
        ""taleo"".""ps_hehistoryevent_jdo"" ""ps_hehistoryevent_jdo""
            INNER JOIN ""EMEVENTTYPEDESCRIPTION2""
            ON ""ps_hehistoryevent_jdo"".""emeventtypeno"" = ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPENO""
                INNER JOIN ""HEHISTORYEVENTMESSAGEDESC4""
                ON ""ps_hehistoryevent_jdo"".""emeventtypeno"" = ""HEHISTORYEVENTMESSAGEDESC4"".""EMEVENTTYPENO""
                    INNER JOIN ""taleo"".""ps_hehistoryeventparameter_jdo"" ""ps_hehistoryeventparameter_jdo""
                    ON ""ps_hehistoryevent_jdo"".""hehistoryeventno"" = ""ps_hehistoryeventparameter_jdo"".""hehistoryeventno""
        ON ""REQUISITION0"".""requisitionno"" = ""ps_hehistoryevent_jdo"".""hehistsubj_entityno"" 
WHERE 
    ""HEHISTORYEVENTMESSAGEDESC4"".""LOCALE"" = varchar 'en' AND
    ""REQUISITION0"".""contestnumber"" = ?
GROUP BY 
    ""ps_hehistoryevent_jdo"".""creationdate"", 
    ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPEDESC"", 
    replace(replace(replace(replace(""HEHISTORYEVENTMESSAGEDESC4"".""HEHISTORYEVENTMESSAGEDESC"", varchar '{0}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue1"", varchar ' ')), varchar '{1}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue2"", varchar ' ')), varchar '{2}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue3"", varchar ' ')), varchar '{3}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue4"", varchar ' ')), 
    ""ps_hehistoryevent_jdo"".""originatorcomment"", 
    ""ps_hehistoryevent_jdo"".""originatorname"" 
ORDER BY 
    ""CREATIONDATE"" DESC NULLS LAST","?:=Parameters!contest_id.Value","","HEHISTORYEVENTMESSAGEDESC","System.String","HEHISTORYEVENTMESSAGEDESC","False","","contest_id","String"
"DAREC016 - RCTG Requisition PDF","Data","Data","Dsn=cigna_p01012r3","ODBC","true","history","Text","WITH 
""EMEVENTTYPEDESCRIPTION2"" AS 
    (
    SELECT
        ""emeventtypedescription"".""emeventtypeno"" AS ""EMEVENTTYPENO"", 
        ""emeventtypedescription"".""emeventtypedesc"" AS ""EMEVENTTYPEDESC""
    FROM
        ""taleo"".""emeventtypedescription"" 
    WHERE 
        ""emeventtypedescription"".""locale"" = varchar 'en'
    ), 
""HEHISTORYEVENTMESSAGEDESC4"" AS 
    (
    SELECT
        ""hehistoryeventmessagedesc"".""emeventtypeno"" AS ""EMEVENTTYPENO"", 
        ""hehistoryeventmessagedesc"".""locale"" AS ""LOCALE"", 
        ""hehistoryeventmessagedesc"".""hehistoryeventmessagedesc"" AS ""HEHISTORYEVENTMESSAGEDESC"", 
        ""hehistoryeventmessagedesc"".""rowcreationdate"" AS ""ROWCREATIONDATE"", 
        ""hehistoryeventmessagedesc"".""rowlastmodifieddate"" AS ""ROWLASTMODIFIEDDATE""
    FROM
        ""taleo"".""hehistoryeventmessagedesc""
    )
SELECT
    ""ps_hehistoryevent_jdo"".""creationdate"" AS ""CREATIONDATE"", 
    ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPEDESC"" AS ""EMEVENTTYPEDESC"", 
    replace(replace(replace(replace(""HEHISTORYEVENTMESSAGEDESC4"".""HEHISTORYEVENTMESSAGEDESC"", varchar '{0}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue1"", varchar ' ')), varchar '{1}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue2"", varchar ' ')), varchar '{2}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue3"", varchar ' ')), varchar '{3}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue4"", varchar ' ')) AS ""HEHISTORYEVENTMESSAGEDESC"", 
    ""ps_hehistoryevent_jdo"".""originatorcomment"" AS ""ORIGINATORCOMMENT"", 
    ""ps_hehistoryevent_jdo"".""originatorname"" AS ""ORIGINATORNAME""
FROM
    ""taleo"".""requisition"" ""REQUISITION0""
        LEFT OUTER JOIN 
        ""taleo"".""ps_hehistoryevent_jdo"" ""ps_hehistoryevent_jdo""
            INNER JOIN ""EMEVENTTYPEDESCRIPTION2""
            ON ""ps_hehistoryevent_jdo"".""emeventtypeno"" = ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPENO""
                INNER JOIN ""HEHISTORYEVENTMESSAGEDESC4""
                ON ""ps_hehistoryevent_jdo"".""emeventtypeno"" = ""HEHISTORYEVENTMESSAGEDESC4"".""EMEVENTTYPENO""
                    INNER JOIN ""taleo"".""ps_hehistoryeventparameter_jdo"" ""ps_hehistoryeventparameter_jdo""
                    ON ""ps_hehistoryevent_jdo"".""hehistoryeventno"" = ""ps_hehistoryeventparameter_jdo"".""hehistoryeventno""
        ON ""REQUISITION0"".""requisitionno"" = ""ps_hehistoryevent_jdo"".""hehistsubj_entityno"" 
WHERE 
    ""HEHISTORYEVENTMESSAGEDESC4"".""LOCALE"" = varchar 'en' AND
    ""REQUISITION0"".""contestnumber"" = ?
GROUP BY 
    ""ps_hehistoryevent_jdo"".""creationdate"", 
    ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPEDESC"", 
    replace(replace(replace(replace(""HEHISTORYEVENTMESSAGEDESC4"".""HEHISTORYEVENTMESSAGEDESC"", varchar '{0}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue1"", varchar ' ')), varchar '{1}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue2"", varchar ' ')), varchar '{2}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue3"", varchar ' ')), varchar '{3}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue4"", varchar ' ')), 
    ""ps_hehistoryevent_jdo"".""originatorcomment"", 
    ""ps_hehistoryevent_jdo"".""originatorname"" 
ORDER BY 
    ""CREATIONDATE"" DESC NULLS LAST","?:=Parameters!contest_id.Value","","ORIGINATORCOMMENT","System.String","ORIGINATORCOMMENT","False","","contest_id","String"
"DAREC016 - RCTG Requisition PDF","Data","Data","Dsn=cigna_p01012r3","ODBC","true","history","Text","WITH 
""EMEVENTTYPEDESCRIPTION2"" AS 
    (
    SELECT
        ""emeventtypedescription"".""emeventtypeno"" AS ""EMEVENTTYPENO"", 
        ""emeventtypedescription"".""emeventtypedesc"" AS ""EMEVENTTYPEDESC""
    FROM
        ""taleo"".""emeventtypedescription"" 
    WHERE 
        ""emeventtypedescription"".""locale"" = varchar 'en'
    ), 
""HEHISTORYEVENTMESSAGEDESC4"" AS 
    (
    SELECT
        ""hehistoryeventmessagedesc"".""emeventtypeno"" AS ""EMEVENTTYPENO"", 
        ""hehistoryeventmessagedesc"".""locale"" AS ""LOCALE"", 
        ""hehistoryeventmessagedesc"".""hehistoryeventmessagedesc"" AS ""HEHISTORYEVENTMESSAGEDESC"", 
        ""hehistoryeventmessagedesc"".""rowcreationdate"" AS ""ROWCREATIONDATE"", 
        ""hehistoryeventmessagedesc"".""rowlastmodifieddate"" AS ""ROWLASTMODIFIEDDATE""
    FROM
        ""taleo"".""hehistoryeventmessagedesc""
    )
SELECT
    ""ps_hehistoryevent_jdo"".""creationdate"" AS ""CREATIONDATE"", 
    ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPEDESC"" AS ""EMEVENTTYPEDESC"", 
    replace(replace(replace(replace(""HEHISTORYEVENTMESSAGEDESC4"".""HEHISTORYEVENTMESSAGEDESC"", varchar '{0}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue1"", varchar ' ')), varchar '{1}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue2"", varchar ' ')), varchar '{2}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue3"", varchar ' ')), varchar '{3}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue4"", varchar ' ')) AS ""HEHISTORYEVENTMESSAGEDESC"", 
    ""ps_hehistoryevent_jdo"".""originatorcomment"" AS ""ORIGINATORCOMMENT"", 
    ""ps_hehistoryevent_jdo"".""originatorname"" AS ""ORIGINATORNAME""
FROM
    ""taleo"".""requisition"" ""REQUISITION0""
        LEFT OUTER JOIN 
        ""taleo"".""ps_hehistoryevent_jdo"" ""ps_hehistoryevent_jdo""
            INNER JOIN ""EMEVENTTYPEDESCRIPTION2""
            ON ""ps_hehistoryevent_jdo"".""emeventtypeno"" = ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPENO""
                INNER JOIN ""HEHISTORYEVENTMESSAGEDESC4""
                ON ""ps_hehistoryevent_jdo"".""emeventtypeno"" = ""HEHISTORYEVENTMESSAGEDESC4"".""EMEVENTTYPENO""
                    INNER JOIN ""taleo"".""ps_hehistoryeventparameter_jdo"" ""ps_hehistoryeventparameter_jdo""
                    ON ""ps_hehistoryevent_jdo"".""hehistoryeventno"" = ""ps_hehistoryeventparameter_jdo"".""hehistoryeventno""
        ON ""REQUISITION0"".""requisitionno"" = ""ps_hehistoryevent_jdo"".""hehistsubj_entityno"" 
WHERE 
    ""HEHISTORYEVENTMESSAGEDESC4"".""LOCALE"" = varchar 'en' AND
    ""REQUISITION0"".""contestnumber"" = ?
GROUP BY 
    ""ps_hehistoryevent_jdo"".""creationdate"", 
    ""EMEVENTTYPEDESCRIPTION2"".""EMEVENTTYPEDESC"", 
    replace(replace(replace(replace(""HEHISTORYEVENTMESSAGEDESC4"".""HEHISTORYEVENTMESSAGEDESC"", varchar '{0}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue1"", varchar ' ')), varchar '{1}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue2"", varchar ' ')), varchar '{2}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue3"", varchar ' ')), varchar '{3}', nvl(""ps_hehistoryeventparameter_jdo"".""stringvalue4"", varchar ' ')), 
    ""ps_hehistoryevent_jdo"".""originatorcomment"", 
    ""ps_hehistoryevent_jdo"".""originatorname"" 
ORDER BY 
    ""CREATIONDATE"" DESC NULLS LAST","?:=Parameters!contest_id.Value","","ORIGINATORNAME","System.String","ORIGINATORNAME","False","","contest_id","String"
"DAREC016 - RCTG Requisition PDF","Data","Data","Dsn=cigna_p01012r3","ODBC","true","assessment","Text","SELECT
    ""ps_candidateassessment_jdo"".""epredixjobfamily"" AS ""EPREDIXJOBFAMILY""
FROM
    ""taleo"".""ps_candidateassessment_jdo"" ""ps_candidateassessment_jdo"" 
WHERE 
    ""ps_candidateassessment_jdo"".""requisitionid"" = ? AND
    ""ps_candidateassessment_jdo"".""screeningtype"" = varchar 'Assessment' 
GROUP BY 
    ""ps_candidateassessment_jdo"".""epredixjobfamily""
","?:=Parameters!contest_id.Value","","EPREDIXJOBFAMILY","System.String","EPREDIXJOBFAMILY","False","","contest_id","String"
